user_id,item_id,category,interaction
25c88b7eff936d6a6fed64142b760035,2dd91cf063cf57cb0eebef072746daab,beleza_saude,1
3fe3e628c6c7a15ae96416826a4c5952,25e2023ed83352bde98dc1490d14c3d8,brinquedos,1
272f0ffe236b0bf765e14f5a2b577a6b,11dcc970f7a5581e1bf777b6da3f7096,utilidades_domesticas,1
b7b68a8bb6ca48aefdd5790e04cda817,186fe07c8b8005ec6a498587ffbc1352,relogios_presentes,1
fed2005ccab4fcf1a40ebdaff032a148,f9d151cf2fc10d41cce64b782856320f,informatica_acessorios,1
6aa2294d9975e319365a586ba919de73,130482add9fd75ccb6c57ba007694a2d,informatica_acessorios,1
fb8bc250f9f12a9121282d4b0d59485b,8817f0cda3d5b42e5f949ee3be9dc80c,perfumaria,1
8e22f3dce83f57ae02fc53050460fa76,3516632e8f52b679ff83d1665ecc990e,informatica_acessorios,1
0451ef5a31cea3e14ce02d768d7c9943,294d41c2e68c3452a16c269c5a969537,perfumaria,1
7f8bac457c1d938d234436386853ed53,9fdc434e0c81bc6d990065c2a7efb4de,papelaria,1
6d06d8848091c6055d728ba3ec366536,09c3a2ea33f044aebffecd6681e00133,moveis_decoracao,1
24391449252cf6db04ce271b2a208d83,013ee64977aaa6b2b25475095162e0e9,cama_mesa_banho,1
24391449252cf6db04ce271b2a208d83,f6fa93875f4a7dac03e0a22143f4d815,cama_mesa_banho,1
3648f9e5f51f679ed24deff1f031a093,1164c17af70425821f88bfbdc9e907a3,bebes,1
9b3225366562c086e3d5d7f26630f925,29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,1
9b3225366562c086e3d5d7f26630f925,3354a4e684f5e7199f9407db70ccd92b,cool_stuff,1
feb3a5a11a06b144a9aee7fb0fc03453,186fe07c8b8005ec6a498587ffbc1352,relogios_presentes,1
feb3a5a11a06b144a9aee7fb0fc03453,87cb507e0daa37bbf34956fd59eba832,relogios_presentes,1
feb3a5a11a06b144a9aee7fb0fc03453,555cdc8ae3abc9870afa02367539b799,relogios_presentes,1
159306b86e782097be9a4e29e3d294d3,2b4609f8948be18874494203496bc318,beleza_saude,1
1270b69469b516c18f61138f16cda7aa,a00a22560435cc439faf6163eabc1ef8,telefonia,1
5709900c6ded8af6dfb28b043943368d,5b226d7c52f86ac72457617f78cff95d,cama_mesa_banho,1
399a2a06a7ddefb3b09460ba6a1bcf12,ed77034b92386a1a8cfd3c648d715dde,telefonia,1
c297bb9230dc3152522d0c2b4caa7a1a,a4aa7c1427c31344e5f7cc3d839fe562,pet_shop,1
32cbbf7b9770feb67a514300686f5485,4a0c2a56e65c941a0bb9874c47dd66d8,cama_mesa_banho,1
adfe61acba44add7d03a0eb04abd79ec,d8cabd83757ecf48a7d2628dee9135c1,perfumaria,1
754f0aa37a9a58685e42e70973bc511c,11875b30b49585209e608f40e8082e65,esporte_lazer,1
028296541bfb0fe84ab460804e4c0dce,a04f52ded97b5530e8783e3c002b90f0,cama_mesa_banho,1
028296541bfb0fe84ab460804e4c0dce,430f4c8e02bd4e1fe6330c38689b54f3,cama_mesa_banho,1
6a64e2cf94a5779760698c1e25a2852a,7c1bd920dbdf22470b68bde975dd3ccf,beleza_saude,1
90e6d96b9838a8f9fdc7f89fb4325ad0,a62e25e09e05e6faf31d90c6ec1aa3d1,relogios_presentes,1
f31d2c22ddcad145e224e6dc48f349b9,f940327804bdcb40342a12c93de069b8,construcao_ferramentas_construcao,1
ca3865ab988451f1544dad3910217f29,9e10ae46a3021a02f1692448ef9fa1db,beleza_saude,1
7f4f709af2fd8fea44aacd30bca46264,7d854ab97c64ef9df2bbfaf332765786,cool_stuff,1
b1addddee0c4b35550114227d2328cc4,f20a14d45e85b05ef554d10d7283f7da,telefonia,1
a1874c5550d2f0bc14cc122164603713,389d119b48cf3043d311335e499d9c6b,ferramentas_jardim,1
e6daf89ad5d70394292f763272af2362,7736ea239e147291f6adb766c992beb1,cama_mesa_banho,1
e6daf89ad5d70394292f763272af2362,642a40d4d73b4b2604968937de13634a,cama_mesa_banho,1
31d332d20895c5c0baefe55207a0fead,ce6f74096c84567f22728c84f3d6e7fc,cama_mesa_banho,1
f71f43f5a8dc56beb6ebdabf0d82e802,53759a2ecddad2bb87a079a1f1519f73,ferramentas_jardim,1
f71f43f5a8dc56beb6ebdabf0d82e802,389d119b48cf3043d311335e499d9c6b,ferramentas_jardim,1
f700c475c69e4402aeaf4b55d531a2b2,a35a9f46dcee0a67c8c7ad8493eb4135,informatica_acessorios,1
f700c475c69e4402aeaf4b55d531a2b2,41db6d8062fcd38410c699743ccc0265,telefonia,1
53beaaaafb7b657172c341e7f69e2ca0,1cac29154057b66c1cfcb6ff58e2fdbf,utilidades_domesticas,1
53beaaaafb7b657172c341e7f69e2ca0,3c839ed874f2e0444a38bfc8daf5ad5e,utilidades_domesticas,1
fd037201e479226546635251e9e5d519,880be32f4db1d9f6e2bec38fb6ac23ab,brinquedos,1
fd037201e479226546635251e9e5d519,8d98dedc3c19de17f1a090195e85d6b6,brinquedos,1
206b04b38a5dc8404458ec16edeca606,57e089e3103f5cda6a4ce23b77399bdb,bebes,1
be09f3273b8ef531c15a9ea93d1b6280,078e8db43688ea060cf754e7bd2b92e7,cama_mesa_banho,1
e8663abca66edfe7b18d03a921637578,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,1
f30856ad31d3e74253a3f4ccef670648,3f14d740544f37ece8a9e7bc8349797e,informatica_acessorios,1
dd9b235dbe7d48c82caca4da097a2240,817e1c2d22418c36386406ccacfa53e8,moveis_decoracao,1
dd9b235dbe7d48c82caca4da097a2240,9163c7e81fd68452472912c4cde810aa,instrumentos_musicais,1
0e201fc3c7b9b02edb2d1a6e7f188912,7c55ea4aea1acf1ce11440010f5aa298,utilidades_domesticas,1
0e201fc3c7b9b02edb2d1a6e7f188912,2948658cb6abc82847412be7201bfc4c,beleza_saude,1
e424731f7e9ccc9f3384b8b71378cbf7,7f064525eaaa1ce9d22c085f7ff5413a,relogios_presentes,1
7d19f93ed7e2ea8211975b68525b0598,5fb1e24560c31b0eaa1911d4247187ed,brinquedos,1
6428403ac3b03984c38fd083fa1647b0,b8d157185e5abaabd9244275aca22a7f,fashion_bolsas_e_acessorios,1
d8ca95d946a44bf4af460bc5eea8c00f,ad21c6ffe97ed6db7a3d73b51bca2ee0,beleza_saude,1
133b813228f02ac54e2c90a91f73f179,3258acb04d37e2f91f76c9250f3b80a0,beleza_saude,1
133b813228f02ac54e2c90a91f73f179,5f42d57952b7815098979a5c4fa6f82a,beleza_saude,1
d55417a83a73d1702b43988e63f0731a,e44f675b60b3a3a2453ec36421e06f0f,esporte_lazer,1
601bf929b8d0a8feecab068a2110ae1f,186fe07c8b8005ec6a498587ffbc1352,relogios_presentes,1
6de06281a46d0d459dbe284683e0134c,dd768d259ee6054e0dadd66c8e2be0b6,cama_mesa_banho,1
bf59acdae64e9900fd93e4847baa1978,ed2067a9c1f79553088a3c67b99a9f97,alimentos,1
17b02657b33d70c10696d941d13080ad,e3af4b7c220aca1535b34416de24dfb7,brinquedos,1
17b02657b33d70c10696d941d13080ad,6b00cb3fe05c73d0acef3fd949a34c0f,brinquedos,1
124ef8d5acc80858c69d34e3e08b572d,6cdd53843498f92890544667809f1595,beleza_saude,1
744fb2d41ededa16d3f703b7065b234c,283dc451ad3918badb976d56ff887289,cama_mesa_banho,1
719268f22cb2d1632471b52cfddcb420,8e7ec8bbc0989d1ccbe6971f239eae9a,pet_shop,1
719268f22cb2d1632471b52cfddcb420,a6883f92891e256b926bf8b9c40fbe9f,pet_shop,1
20ae758fb6688386d9d1540f63d380e0,19c91ef95d509ea33eda93495c4d3481,beleza_saude,1
4837d18df7cb3d4baf1a3959d0244554,5403528d987ad26e8d7cb25940411987,relogios_presentes,1
8f3dca4306d5a89e4ae2c65c110603a2,af35be35db4ad0dc288b571453337376,moveis_decoracao,1
155af62b6c947689a67af5c16acd5c55,e61c78a7343d82c0539d27df0f7dfc31,cama_mesa_banho,1
b5b46581465f851df3529a30d2503f59,b791d5d05f0c974d148d358efcd21d84,cama_mesa_banho,1
dd20866f2a6d0f83a61cf8887a09528d,35afc973633aaeb6b877ff57b2793310,casa_conforto,1
910ef561b28c67973b74ce21e0d252ea,c80525a7dab2df6000ca88a2e7197323,beleza_saude,1
0339119d431b8dd1b361567e4fc48a58,88bd8458fdc2ceec3e71ef1d867a7b45,telefonia,1
0339119d431b8dd1b361567e4fc48a58,5f0bdec2fb222061ed8fe52586a5957d,telefonia,1
5ad96d7a95788923e8ff455366a90015,dc0fe1906bacc99199eb46fce442e1de,esporte_lazer,1
24cd2ac13d29405aff87f625c98a0b24,4f2c53c9a1a7a00a247b351c1fdbed13,cama_mesa_banho,1
b9badb100ff8ecc16a403111209e3a06,8dc8cdb4e5a2d2f2af019bc5a255e907,beleza_saude,1
81db097ffce4bd958cfffeca7c41e301,e53e557d5a159f5aa2c5e995dfdf244b,informatica_acessorios,1
78e17eaaec7dac296bcdb67ae8a44405,9a98180ffbd0765e89f11cc8dd2385f4,moveis_decoracao,1
1dc03b23f85e6846bb6de8a55d58994d,9d32095f76b97762307e86cfc18dd7a0,cama_mesa_banho,1
1dc03b23f85e6846bb6de8a55d58994d,39aa98469aa7460a9764311b3f8efb12,cama_mesa_banho,1
ab654ea423caf4fd8644891d185c3fc9,2d27434c710806b971a721da337a112a,relogios_presentes,1
ab654ea423caf4fd8644891d185c3fc9,86c43103446290e7efacad3701cd654d,relogios_presentes,1
37d0b647301742b1b17d627e4c10aeae,98b22c1129886cbd7fcae69d1c93e442,cama_mesa_banho,1
cb4253d36367737b6baa4f8ca58fac62,d017a2151d543a9885604dc62a3d9dcc,fashion_bolsas_e_acessorios,1
68b2f280dde54a7a08e32cdc98a41caf,53c61580d8e5c4941a358ee0335c1d5c,construcao_ferramentas_jardim,1
f62d6572c9c25b3796d058d7b833f8b7,99a4788cb24856965c36a24e339b6058,cama_mesa_banho,1
d0813c57df04369487ff42ab24dd0ac7,8c5876b1c7768217964f353bc7e64393,telefonia,1
6b7c6ef4d91a0cadb24d7f1df90158fe,ba131cee7989ef04b93a79030969c92f,moveis_decoracao,1
6b7c6ef4d91a0cadb24d7f1df90158fe,ea43692dc9b918c387ae280bc382b406,moveis_decoracao,1
d0813c57df04369487ff42ab24dd0ac7,4ebab6a2135a2477b657bda38646b64b,brinquedos,1
b9746b56cf8884c9724b03900e46cf0c,0cfc9fea40ee0f7006d150fbdf3fa808,livros_interesse_geral,1
b9746b56cf8884c9724b03900e46cf0c,480be8d20c4b6a7df1eae0f2c17f2db2,livros_interesse_geral,1
630331e73a79ae9a2ba821bd326ea298,f7a17d2c51d9df89a4f1711c4ac17f33,utilidades_domesticas,1
2d5e5796e7901464c00407e69739c6db,6109d0cae3bcb57d579bc0fab6e61814,malas_acessorios,1
3af5f7534be6d2d2d81562ee1dc98af2,e53e557d5a159f5aa2c5e995dfdf244b,informatica_acessorios,1
3af5f7534be6d2d2d81562ee1dc98af2,36f60d45225e60c7da4558b070ce4b60,informatica_acessorios,1
19be5923f7d998e76b9f3b1eb87c32af,9feeadd6b97835152e83e1b25b46f5c4,esporte_lazer,1
3511aa3ff5fb9645041bf1875415142d,01ff1ff8aa5dec93e9938b989393a4ca,perfumaria,1
5c6158b528bf0eaa8115b298d4af28c8,c1eee16d856657ad280936810ef3d080,cool_stuff,1
5c6158b528bf0eaa8115b298d4af28c8,6f2d7833b8f0a094571ebddebdc6623a,telefonia,1
92b0705c6923fe44dd71b2b737687a7c,7340a3839a1de1e99d149b8cf052a2ec,cama_mesa_banho,1
16a909e83380bb2ae4676ca69ac30886,23c6236434e58c6519c19e56c2dade45,esporte_lazer,1
dee6a650840de087ac42c4367bc9baf3,7814c273ab16783d73a9863ebfa8b141,moveis_decoracao,1
7711aeff24a2999a4c85ed6eaa15ace5,bc055ae94989497c0d66bfa4263ccf61,informatica_acessorios,1
4fcf56f1cf3d583a0cec41f7f523a852,4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,1
4fcf56f1cf3d583a0cec41f7f523a852,f4f67ccaece962d013a4e1d7dc3a61f7,automotivo,1
eb8ace0670e08632f5fe8977b669530e,7a9cf133da2a6494259ffeeab11b6276,telefonia,1
c5056fac89d788e603663e403467ffc0,b89603272c5e7806893eb03712a0b937,moveis_decoracao,1
e585519b42291f931a5ec37c75cdb7ee,f97a136cf6e5f5d9333b513afc8b153e,cama_mesa_banho,1
e585519b42291f931a5ec37c75cdb7ee,8a443635fdf9759915c9be5be2e3b862,cama_mesa_banho,1
b1a6621008f2bb41784232794e2ef0a3,b9023d686fca0dca3ac844814e92e92b,eletronicos,1
4702945c3b363dd3a5d1cbe913cc95d2,1a428b685ede76217c9efb550c4aaa59,cama_mesa_banho,1
4702945c3b363dd3a5d1cbe913cc95d2,642a40d4d73b4b2604968937de13634a,cama_mesa_banho,1
d87cd982d4b793abe00c75c000c89237,7c65bcd66be0ad761948bfeda4e7bd2f,casa_conforto,1
1f706bf3d8588cd35fb75513b2fcd780,d59349a33fcba18707a61aa852c02c5b,cama_mesa_banho,1
d0e4d11c07a9872b5c41cd8fc63837ba,db123b35396aafabb2d5b476557abed5,casa_conforto,1
d0e4d11c07a9872b5c41cd8fc63837ba,7c65bcd66be0ad761948bfeda4e7bd2f,casa_conforto,1
8b160faff469868625c7c82cbd310636,7e50b75774c90a76cd3fa12f33de892e,cama_mesa_banho,1
fbd10bdfa725fd272755f9dd98752105,d017a2151d543a9885604dc62a3d9dcc,fashion_bolsas_e_acessorios,1
fbd10bdfa725fd272755f9dd98752105,d103baa8d35783ff2772704ed17ddd45,fashion_bolsas_e_acessorios,1
71a26c172a544ccc789674f1fab9d951,e1bf2f209fd2b08e1af3ed71732d9008,pet_shop,1
c7b577de54cb78d5d8f60f78f0476a52,b8a0d73b2a06e7910d9864dccdb0cda2,beleza_saude,1
75bbb6b481a1df1689bb769e63ec3acb,2b4609f8948be18874494203496bc318,beleza_saude,1
e43c9920240823d6c97bedc723c25281,31a2f42a87890f87d77daebdfabc182e,brinquedos,1
b3a34bbf1a1d11885918ad3ad99083ae,781afe929e3016a667f5f439afd55fce,esporte_lazer,1
7b662d846265cb0ed144db95fe0c74dc,ee406bf28024d97771c4b1e8b7e8e219,cool_stuff,1
de34b16117594161a6a89c50b289d35a,9c7ce59c96e74dfdfc51f13a4a6c3869,relogios_presentes,1
79444cb5bb16964eea4c5abb2d3aa023,97017430754804328eb9597b7f85da03,telefonia,1
dcd27efb93b723b301f8bac00e5d7e01,0a57f7d2c983bcf8188589a5fea4a8da,relogios_presentes,1
c51a1f42780144ae12d0e529abc3f83f,8c591ab0ca519558779df02023177f44,ferramentas_jardim,1
0e05e2706e1dced2a98f116344db4825,f2ecbb02b6da187a9f14b8ac5781faec,perfumaria,1
0e05e2706e1dced2a98f116344db4825,017692475c1c954ff597feda05131d73,perfumaria,1
1174fb783ffca25cec25f6925f0d99de,1aa2ed670a95e9f475723707a7c3f386,cama_mesa_banho,1
0cbcf91ef2dd6dfcce9ee63c8772dc97,39aa98469aa7460a9764311b3f8efb12,cama_mesa_banho,1
bcca9404e66ecba9714e6eb9343d2054,a92930c327948861c015c919a0bcb4a8,relogios_presentes,1
bcca9404e66ecba9714e6eb9343d2054,2f70195374f6c3d3c6542edf5bd17c8c,relogios_presentes,1
ab744045d2445f5bae53b57a4b99bfbf,9686ff1a707a2d304c547f82535c5ee5,relogios_presentes,1
8af17078122640cfb1a03b9514b1b971,ac5e164e2eda939ffa46593f90077f9a,fashion_calcados,1
e9b83c5c52887dcf92bcf50ab1ff1ee8,592962829d5a715304344e656e39108a,cama_mesa_banho,1
e9b83c5c52887dcf92bcf50ab1ff1ee8,4f88323d03ffaf090b8fb0116b33c95e,cama_mesa_banho,1
557b158701bedbb76b856eb5f3af51b1,61a4100ccd6d9c4c808a1fd954ddb8ad,eletroportateis,1
a31ef19138e1e8ddad1c8c30612a044d,146fed9eb1d0f9db43dad0c7c96fc6e8,cama_mesa_banho,1
85c9cc82766d61484d4014b8f1d62dd9,d63c1011f49d98b976c352955b1c4bea,beleza_saude,1
1fbd81e4d0a0cf9125ca038b43533b7f,e3d56b75987accb32f776ba6c710913e,moveis_decoracao,1
1b270bd97f6e1d9af2d5d06f0d4a80e8,70906e04da1eebf3d1b8791bd09ffe85,informatica_acessorios,1
177c725937ae5f96171bb8b43f196dfa,33202a8e7a645388c41ed714203d7131,alimentos,1
44b49176f1aca9533b67f3eedab0b2de,c4baedd846ed09b85f78a781b522f126,ferramentas_jardim,1
623674d39fd0350df92b1f91c469ba39,83b92639fffd1d55c9e04c77c86d8d2c,informatica_acessorios,1
ef068814b087cac3c1bb6cea58c98480,13db47eae724e2848e12b71a617a3a41,audio,1
8f4968221af78d6f248322ad465279fc,64fb265487de2238627ce43fe8a67efc,cama_mesa_banho,1
e49047a4c83acc67477aea24e68e0d10,0a4093a4af429dc0a9334300e5c13ae5,beleza_saude,1
e49047a4c83acc67477aea24e68e0d10,e0cf79767c5b016251fe139915c59a26,beleza_saude,1
afff0a82d666cefe84a5bbafc923f8cc,8d7d29e5fb9ff5333009326c87fc04e9,moveis_escritorio,1
afff0a82d666cefe84a5bbafc923f8cc,516ccdc0667fe7e260156d1998ef9546,moveis_escritorio,1
c3733cbdb41f37b5477b2c01c523e220,f1c7f353075ce59d8a6f3cf58f419c9c,cama_mesa_banho,1
55bea30cd78db302debc515e81a851d4,a50acd33ba7a8da8e9db65094fa990a4,automotivo,1
55bea30cd78db302debc515e81a851d4,dfb97c88e066dc22165f31648efe1312,automotivo,1
fbdd85f919749a8e7a1290c6452024e3,5e21d5cab5d33e770d8150a4ee6117db,relogios_presentes,1
5ebd246be48ec18bf3859966284333f8,3f14d740544f37ece8a9e7bc8349797e,informatica_acessorios,1
1cf641eb1fc43ff738ee8ee0662de8a1,b2e7c39bb137bb4b3651862c6b611468,informatica_acessorios,1
1cf641eb1fc43ff738ee8ee0662de8a1,7bf115809ab249f1bf0fa92d72e0baf8,informatica_acessorios,1
65290fc39fc326193c8a5b9c71aee62f,1600dcf1cea8c0c83702e07b577ab231,relogios_presentes,1
65290fc39fc326193c8a5b9c71aee62f,e57eb018e37376580079825eb29a3419,relogios_presentes,1
318b8659483e12e9cbe1e6550d97f9d9,a7566c5565bf286a5c8fb48387d97bb8,perfumaria,1
618753607eae5ce77280f5a82a2a730a,a39cc58c1b5926b6f9f378daa89f1315,casa_construcao,1
d27295915d486516b99c3aed8628e83b,99f5b2240b82bf9387e5cf2fc0335b08,informatica_acessorios,1
76f7d40948174f5cde0fcf8e6147b59d,90ef6790cfc145cf45f9c476d1f47af0,papelaria,1
19560db94472cdf51948e02929642a0b,2265e8aa066cc6c4528d4be900eb5b64,moveis_decoracao,1
a7d9a3e447614288937ad2bba991676c,b17808303e15dd50538c011b44295427,cama_mesa_banho,1
4654e5ef29b043f05bbd28af25225a50,aa70ae9ee9a798d44ae6e00ce6d82cb1,beleza_saude,1
4654e5ef29b043f05bbd28af25225a50,c589625c8ccc7bfd2e8f1fb041e24c4a,beleza_saude,1
c036799f1b7d9832bfa372f83278182a,c3adcd846a294794059da678fb939220,moveis_decoracao,1
eb60d4194a1aa2e2d0c821dcc4152c9a,91910bbde68f7027e850dcd82b25c5bb,perfumaria,1
5d323409404dee6bdb0f6cf9ef828dae,cd82271424be9568801391194697361c,cama_mesa_banho,1
2ee7ec1f76d53708b7665e5b28a80ff1,69523f67543ff9ea6b1a15858fb59b3b,relogios_presentes,1
2ee7ec1f76d53708b7665e5b28a80ff1,6fd82d8f842424334fedf31190e54d24,relogios_presentes,1
2ee7ec1f76d53708b7665e5b28a80ff1,cdc4af478fef19f03f1d0353c00271cd,relogios_presentes,1
0f236e51bb703ddf0e311f3520600065,4b96786612ebe7463132fce2c4dca136,utilidades_domesticas,1
0f236e51bb703ddf0e311f3520600065,306599a052830af3cfebe42ee7a79dde,utilidades_domesticas,1
314b690fa4e208f1e8122220378e7b5a,57d79905de06d8897872c551bfd09358,telefonia,1
3ad4f7f719b511802d7a94093d055e72,abe171a94bee936786955f928bd764ab,cama_mesa_banho,1
731ea3afd190908a9cbed04f42aa51e2,98b22c1129886cbd7fcae69d1c93e442,cama_mesa_banho,1
731ea3afd190908a9cbed04f42aa51e2,42a2bd596fda1baef5719cb74f73030c,cama_mesa_banho,1
46ad2eaee2eff1f20b8632d4929177ea,d696750e550fd0f733979dd7e5dff921,utilidades_domesticas,1
46ad2eaee2eff1f20b8632d4929177ea,7a82832901d5f4cd314a4e102c47bd2b,ferramentas_jardim,1
84720447172b234e7504da52ee639435,1612209b0b37fbe80e1e8e1b7d19ca1d,informatica_acessorios,1
c40b4a21d854ab194280dadc8998061f,a4fa3b8fa5953b0bd18bf4e0b4de499d,cama_mesa_banho,1
dc9108cdc59294eebe936e0971e6da63,08574b074924071f4e201e151b152b4e,ferramentas_jardim,1
e1cf735f320c9870c2046dbbc634fcec,ca349c4d87c594b4995fcc4fa9c0b77b,beleza_saude,1
139093b1c6e7e3108ac0469ce43bfb99,368c6c730842d78016ad823897a372db,ferramentas_jardim,1
19f735a9a58a187253055f9d4bcc2bb6,b01d34f6d2545269d348181768eca049,relogios_presentes,1
2f73e93d1e11788e219227e5d10c181b,5fc9976b2e864ae065866725645c716e,cama_mesa_banho,1
4d9e104764077f7dfae917c7cc803212,a00a22560435cc439faf6163eabc1ef8,telefonia,1
4f37b187b2d58f32f0739d1d4d9a12b1,b2e7c39bb137bb4b3651862c6b611468,informatica_acessorios,1
4f37b187b2d58f32f0739d1d4d9a12b1,7bf115809ab249f1bf0fa92d72e0baf8,informatica_acessorios,1
